layer_id,value_text,occurrences,layer_has_ontology
"COMPOSITION","Subject fills most of frame, side profile view","1","false"
"COMPOSITION","Subject fills the frame facing right","1","false"
"COMPOSITION","Subject foreground, staff member background","1","false"
"COMPOSITION","Subject foreground, worker upper right","1","false"
"COMPOSITION","Subject in left-facing profile, positioned left-of-center against empty background","1","false"
"COMPOSITION","Subject in right-facing profile, head filling most of frame","1","false"
"COMPOSITION","Subject in right-facing profile, positioned right of center","1","false"
"COMPOSITION","Subject occupies center-right frame, lamp and cabinet fill upper background","1","false"
"COMPOSITION","Subject off-center against negative space","1","false"
"COMPOSITION","Subject off-center against plain background","1","false"
"COMPOSITION","Subject off-center facing right against plain background","1","false"
"COMPOSITION","Subject off-center facing right of frame","1","false"
"COMPOSITION","Subject off-center left, wall signage upper right","1","false"
"COMPOSITION","Subject off-center right, wall and switches on left","1","false"
"COMPOSITION","Subject off-center with equipment cable crossing frame","1","false"
"COMPOSITION","Subject off-center, back to camera","1","false"
"COMPOSITION","Subject off-center, back-facing close-up","1","false"
"COMPOSITION","Subject off-center, facing left","1","false"
"COMPOSITION","Subject off-center, facing left, plain backdrop","1","false"
"COMPOSITION","Subject off-center, facing left, plain backdrop fills right side","1","false"
"COMPOSITION","Subject off-center, facing right side of frame","1","false"
"COMPOSITION","Subject off-center, gloved hand foreground","1","false"
"COMPOSITION","Subject off-center, hands and hair dominate frame","1","false"
"COMPOSITION","Subject off-center, hands foregrounded","1","false"
"COMPOSITION","Subject off-center, head angled down-left, close crop","1","false"
"COMPOSITION","Subject off-center, occupying lower-central frame with dark negative space above","1","false"
"COMPOSITION","Subject off-center, reclined diagonally in frame","1","false"
"COMPOSITION","Subject off-center, scalp as focal point","1","false"
"COMPOSITION","Subject placed left-of-frame, facing left, large negative space on right","1","false"
"COMPOSITION","Subject placed right of center with open space behind","1","false"
"COMPOSITION","Subject positioned left-of-center facing left, headshot framing","1","false"
"COMPOSITION","Subject positioned left-of-center facing left, plain backdrop","1","false"
"COMPOSITION","Subject positioned left-of-center facing left, plain background fills right side","1","false"
"COMPOSITION","Subject positioned left-of-center, facing right, filling most of frame","1","false"
"COMPOSITION","Subject positioned left-of-center, large negative space on right","1","false"
"COMPOSITION","Subject positioned left-of-frame facing right in profile","1","false"
"COMPOSITION","Subject positioned lower-center to right, wall and fixtures fill upper frame","1","false"
"COMPOSITION","Subject positioned right of center facing left, profile view","1","false"
"COMPOSITION","Subject positioned right of center, facing left","1","false"
"COMPOSITION","Subject positioned right of frame facing left, profile composition","1","false"
"COMPOSITION","Subject positioned right of frame, arm crossing horizontally","1","false"
"COMPOSITION","Subject positioned right of frame, work area lower left, bright light source as focal point","1","false"
"COMPOSITION","Subject positioned right side of frame, arm extending left","1","false"
"COMPOSITION","Subject positioned right-of-center against negative blue space on left","1","false"
"COMPOSITION","Subject positioned right-of-center behind foreground desk","1","false"
"COMPOSITION","Subject positioned right-of-center facing left, close-up crop","1","false"
"COMPOSITION","Subject positioned right-of-center facing left, plain background isolates subject","1","false"
"COMPOSITION","Subject positioned right-of-center facing right in profile","1","false"
"COMPOSITION","Subject positioned right-of-center facing right, large negative space on left","1","false"
"COMPOSITION","Subject positioned right-of-center facing right, profile composition","1","false"
"COMPOSITION","Subject positioned right-of-center in profile against negative space","1","false"
"COMPOSITION","Subject positioned right-of-center in profile against plain backdrop","1","false"
"COMPOSITION","Subject positioned right-of-center, facing left, plain background fills remaining frame","1","false"
"COMPOSITION","Subject positioned right-of-center, three-quarter head angle","1","false"
"COMPOSITION","Subject positioned right-of-frame with background workspace visible","1","false"
"COMPOSITION","Subject shoulder fills most of frame, clinician's arm enters from right","1","false"
"COMPOSITION","Subject upper-right, action lower-left","1","false"
"COMPOSITION","Subject-centered close framing","1","false"
"COMPOSITION","Subject-centered close-up composition","1","false"
"COMPOSITION","Subject's face centered, hands entering from frame edges","1","false"
"COMPOSITION","Subject's face centered, second person partly visible behind","1","false"
"COMPOSITION","Subject's face fills lower-left frame, practitioner's hair and hands upper-right","1","false"
"COMPOSITION","Subject's face fills lower-left frame, practitioner's hands upper-right","1","false"
"COMPOSITION","Subject's face fills most of the frame with instruments in foreground","1","false"
"COMPOSITION","Subject's head centered and dominating the frame","1","false"
"COMPOSITION","Subject's head centered and filling upper frame","1","false"
"COMPOSITION","Subject's head centered in frame with wide background margin","1","false"
"COMPOSITION","Subject's head centered low in frame with large negative space above","1","false"
"COMPOSITION","Subject's head centered low-to-mid frame with large blue negative space above","1","false"
"COMPOSITION","Subject's head centered, device and hand upper left","1","false"
"COMPOSITION","Subject's head fills most of frame, off-center","1","false"
"COMPOSITION","Subject's head off-center against empty negative space","1","false"
"COMPOSITION","Subject's shoulder and hands fill the frame","1","false"
"COMPOSITION","Subjects centered against door backdrop","1","false"
"COMPOSITION","Subjects centered against plain backdrop","1","false"
"COMPOSITION","Subjects centered in portrait frame","1","false"
"COMPOSITION","Subjects centered with patient in foreground, staff member above","1","false"
"COMPOSITION","Subjects centered with tray and wall as background","1","false"
"COMPOSITION","Subjects centered, background visible top and sides","1","false"
"COMPOSITION","Subjects centered, clinician upper-left, patient lower-right","1","false"
"COMPOSITION","Subjects centered, patient in lower foreground","1","false"
"COMPOSITION","Subjects centered, patient's head as focal point","1","false"
"COMPOSITION","Subjects fill frame, close composition","1","false"
"COMPOSITION","Subjects fill most of frame; patient horizontal in foreground, clinician upright behind","1","false"
"COMPOSITION","Subjects framed left-of-center against a plain wall","1","false"
"COMPOSITION","Subjects placed lower-right of frame with negative space above","1","false"
"COMPOSITION","Subjects positioned center-right, side angle view","1","false"
"COMPOSITION","Subjects positioned left-of-center with tray in background","1","false"
"COMPOSITION","Subjects positioned right-of-frame with room depth visible on left","1","false"
"COMPOSITION","Symmetrical composition centered on the woman's face","1","false"
"COMPOSITION","Symmetrical composition centered on window and seating","1","false"
"COMPOSITION","Symmetrical framing of seating against paneled wall","1","false"
"COMPOSITION","Symmetrical framing of seating area against window wall","1","false"
"COMPOSITION","Symmetrical, centered dual-subject framing","1","false"
"COMPOSITION","Syringe and hands centered in tight crop","1","false"
"COMPOSITION","Tattoo and device centered vertically in frame","1","false"
"COMPOSITION","Tattoo centered vertically on arm","1","false"
"COMPOSITION","Three-panel grid with header box and captions","1","false"
"COMPOSITION","Three-quarter head-and-shoulders framing","1","false"
"COMPOSITION","Three-quarter profile centered on scalp and face","1","false"
